pair,date,direction,abs_z,z_velocity,spread_vol,half_life,spread_slope,corr_recent,beta,coint_pvalue,market_vol,ret_a_5d,ret_b_5d,mom_a_252,mom_b_252,mom_rel,corr_baseline,corr_change,comembership,coint_recent_pvalue,vol_ratio,sector_dispersion,detach_max,adf_stat,hurst,vix_level,vix_change,vol_spike_max,n_pairs_extreme,z_rank,reverted,reverted_5,reverted_20,reverted_safe
ISRG/BSX,2023-05-03,1,2.038538825267861,-0.2215303367835597,0.0704702820590136,28.603709011673132,0.0037841217452065042,0.5768003404739944,0.574,0.0401,0.007829941732675533,0.03366874561262723,0.030641190808581076,0.23712330634179235,0.23560457129336765,0.001518735048424702,0.6712578755114628,-0.09445753503746834,0.6428571428571429,0.4730271539850423,1.9266401884907869,0.08031088455082472,0.20155155453466234,-0.8977329277339876,0.5070710448463728,12.429647162871387,-6.523180188103897,1.0379408956592575,10,0.8113207547169812,0,0,0,0
ADBE/MSFT,2023-05-03,-1,3.2204584184123353,-1.9964214503321294,0.03760670801306623,32.646207413953505,-0.01639313809653824,0.5136201019710827,0.683,0.0223,0.007829941732675533,-0.05029931084835759,0.030113912390231867,-0.16525669111618058,0.0774774594784029,-0.24273415059458348,0.7005743207426466,-0.18695421877156393,0.9285714285714286,0.8282686389558989,1.1903303438293675,0.06859926326501213,0.18132089288437814,-1.6694654801371898,0.3857473677801757,12.429647162871387,-6.523180188103897,1.0082224492790282,10,0.9811320754716981,0,0,1,0
MSFT/TMO,2023-05-03,1,2.22368898654455,-0.4419338889473208,0.058083058768455945,16.269665348822308,-0.001715675507887367,0.3323608884588522,1.202,0.0183,0.007829941732675533,0.030113912390231867,0.03191635244635371,0.0774774594784029,0.01123598148905458,0.06624147798934832,0.6166079409535613,-0.2842470524947091,0.6031746031746031,0.6215329105286967,1.2815427081787818,0.06859926326501213,0.18061918692983825,-0.5030441754596591,0.45796948969531315,12.429647162871387,-6.523180188103897,1.1069184134333265,10,0.9056603773584906,0,0,0,0
CRM/ISRG,2023-05-03,-1,2.051255170302714,-0.4829702690457758,0.06989215458378088,60.57957648828198,-0.01194989371153279,0.2994413276813309,1.021,0.0265,0.007829941732675533,0.005675386609521382,0.03366874561262723,0.08130259893586533,0.23712330634179235,-0.15582070740592702,0.5367200019456253,-0.2372786742642944,0.40476190476190477,0.5779374586005126,1.0675781337398165,0.06859926326501213,0.17640582761008317,-0.8878444311365579,0.65794439287137,12.429647162871387,-6.523180188103897,0.9629925848989361,10,0.8490566037735849,0,0,1,0
AXP/MSFT,2023-05-04,-1,2.134199456154688,-0.5997833386840499,0.07877074317577581,22.407925555250763,-0.01984785296462895,0.20719732226188983,0.558,0.018,0.007792901907938334,-0.06276854408951404,0.0019010313330021233,-0.13076024897571425,0.09029113520218868,-0.22105138417790293,0.5598460257730813,-0.3526487035111915,0.4523809523809524,0.5679830218598078,0.9862113518983525,0.06304903605883545,0.2008281439047298,-0.32201344048524116,0.4976617579828073,12.37084826395536,-5.691398911266269,1.0312973001058232,9,0.8679245283018868,0,0,1,0
TFC/BAC,2023-05-04,-1,2.0478666914754027,-0.8588126989823051,0.12493998226099201,999.0,-0.040482830206226936,0.7049785154811165,0.705,0.0332,0.007792901907938334,-0.18002982159528091,-0.06802916165774953,-0.5951152746964965,-0.2943543468482259,-0.3007609278482706,0.7151086514096578,-0.010130135928541395,0.7619047619047619,0.8778592139093235,1.8701520499534081,0.06304903605883545,0.015959236771749263,0.24490601665747241,0.47545775125078044,12.37084826395536,-5.691398911266269,1.1699360073868152,9,0.8301886792452831,0,0,1,0
COF/C,2023-05-04,-1,2.056461124308076,-0.7234661966927889,0.05138129762627222,15.21838272185729,-0.021006262262595655,0.7477060405981586,0.796,0.0392,0.007792901907938334,-0.11420833076888925,-0.03544448913863274,-0.38529244803274487,-0.06754703674336016,-0.3177454112893847,0.7341311170347741,0.013574923563384522,0.9206349206349206,0.31215478472802916,0.9472547365588425,0.06304903605883545,0.019019216116589632,-1.7796557789000855,0.46088991513155264,12.37084826395536,-5.691398911266269,0.9695968345740789,9,0.8490566037735849,1,0,1,1
BDX/ISRG,2023-05-04,-1,3.752407447899209,-2.6490684203561465,0.017053941884553038,35.80036151154468,-0.010850326112089397,0.5692429118891513,0.518,0.0153,0.007792901907938334,-0.042041199363643145,0.02433641367272177,0.028801610053830196,0.24169285223893855,-0.21289124218510835,0.49793723579354165,0.07130567609560967,0.6111111111111112,0.3765161476008334,0.5652032657672591,0.07892790358403945,0.1084913274301606,-2.2019320808411114,0.3571228505851347,12.37084826395536,-5.691398911266269,1.013329596209457,9,0.9811320754716981,0,0,0,0
TXN/KLAC,2023-05-04,-1,2.310148616654485,-0.002264413605140181,0.028331422506963043,10.824898865363988,-0.004065798475027247,0.6555580698031879,0.451,0.0164,0.007792901907938334,-0.018134044857198717,-0.03011296477591996,-0.032798283889118096,0.12453031036223505,-0.15732859425135315,0.8160226209392404,-0.1604645511360525,1.0,0.17242873924294178,0.6356780206108357,0.06585024716055503,0.1055735493698372,-1.7729116003157381,0.39184594011347107,12.37084826395536,-5.691398911266269,1.0159038506633722,9,0.8867924528301887,0,0,0,0
NEE/SO,2023-05-05,-1,2.6249639379597305,-0.40703196208171377,0.03318783872027924,32.181819153753594,-0.007684520877360969,0.8002328330470211,0.988,0.0187,0.008809320676121018,-0.014723405636957843,0.018722394078320548,0.05500646385628638,0.043847139142418,0.01115932471386838,0.6937832776212889,0.1064495554257322,0.8333333333333334,0.48530091761099203,1.1584613146349294,0.02428745113385698,0.004633757177885167,-0.7452031495935938,0.3077161163191821,13.984363037061353,-4.063042782035414,0.8326695599785576,5,0.9433962264150944,0,0,1,0
AMT/CCI,2023-05-05,1,2.2515636971176343,-0.34174320961584925,0.0499930870663364,46.34719187684347,0.006284252598143341,0.8199023111757942,1.492,0.0145,0.008809320676121018,-0.03809599830303423,-0.03800285402439041,-0.1939450545881014,-0.4018777425186224,0.207932687930521,0.866626064793169,-0.0467237536173748,1.0,0.008012827207706458,1.0028852485553,0.06426976716216508,0.07732181725690801,-0.3138232368687025,0.4681954062505163,13.984363037061353,-4.063042782035414,0.9832333768632835,5,0.9056603773584906,0,0,0,0
AMZN/INTU,2023-05-10,1,2.5330278056185365,0.6896477802665537,0.035841467234806745,46.58902062909799,0.010224365444941569,0.5192210658157559,0.482,0.0426,0.008709970148655039,0.06118631705277355,0.004342815050713433,0.01279593082159991,0.1692667461170112,-0.1564708152954113,0.7586475070929074,-0.2394264412771515,0.9285714285714286,0.6919627998738043,1.070252227525346,0.07069341645296295,0.22335577301912213,-1.1640457336654808,0.5084432749263017,13.82664896408251,-1.6291691311338674,1.1587446641235417,9,0.9433962264150944,0,0,0,0
MSFT/TMO,2023-05-10,1,2.4437463067959455,0.03497552935640247,0.07104788134227595,29.464128644650483,0.011301809807872548,0.30066744857131944,1.202,0.0183,0.008709970148655039,0.025653512460332983,-0.03122248373290315,0.17561501524884182,0.03295576907871922,0.1426592461701226,0.6019972890322421,-0.3013298404609227,0.5634920634920635,0.9163751052341242,1.230920796047722,0.06434404531154957,0.19671547063349415,0.2393223580360534,0.508285415800826,13.82664896408251,-1.6291691311338674,1.1717769166478043,9,0.9245283018867925,0,0,0,0
MET/JPM,2023-05-10,-1,2.0397961672021836,-0.27768362955842907,0.08245115237564384,999.0,-0.011239385913747055,0.620559160681706,0.609,0.0329,0.008709970148655039,-0.11527502733674311,0.0036702733312559133,-0.20496011074553921,0.14619612694887252,-0.35115623769441173,0.708682042293184,-0.08812288161147797,0.9285714285714286,0.9915304097940032,1.1630152449988975,0.07119772318799411,0.13525836410794057,0.5363033179512975,0.4824954375328592,13.82664896408251,-1.6291691311338674,0.9784857745068827,9,0.8301886792452831,0,0,0,0
AMZN/AAPL,2023-05-10,1,2.156021821302166,1.3122541700507597,0.02962802981126711,38.30506424532677,0.009066151378271721,0.605904204607914,0.419,0.0284,0.008709970148655039,0.06118631705277355,0.03583851823997897,0.01279593082159991,0.13681938709045838,-0.12402345626885847,0.6741251620437166,-0.06822095743580259,0.7301587301587301,0.8335518821075258,1.4612523431630464,0.07069341645296295,0.22335577301912213,-2.0682059262041284,0.4146253770167367,13.82664896408251,-1.6291691311338674,1.1587446641235417,9,0.8867924528301887,0,0,0,0
AMZN/SNPS,2023-05-10,1,2.2783521516926846,0.7550022775791738,0.044164511860784975,41.6432128325409,0.012248518672427983,0.47894199773407564,0.336,0.0227,0.008709970148655039,0.06118631705277355,0.00574432601938657,0.01279593082159991,0.34391908413276706,-0.33112315331116715,0.6353350899193627,-0.15639309218528707,0.8253968253968254,0.7138106941205713,1.3434017223528647,0.07069341645296295,0.22335577301912213,-1.2898159678479992,0.48728740716324126,13.82664896408251,-1.6291691311338674,1.1587446641235417,9,0.9056603773584906,0,0,0,0
ADBE/MSFT,2023-05-10,-1,2.5441637837304785,0.21469021854666126,0.04945847692521389,38.70152106406471,0.0009102298919538183,0.4973188425931694,0.683,0.0223,0.008709970148655039,-0.003569029006301072,0.025653512460332983,-0.09130667859082031,0.17561501524884182,-0.26692169383966213,0.6889259647432998,-0.19160712215013043,0.8888888888888888,0.8399262169766987,1.2812999522011568,0.06434404531154957,0.19772322839188372,-0.8004158940169708,0.4537542511040615,13.82664896408251,-1.6291691311338674,0.98746684764308,9,0.9622641509433962,0,0,1,0
BDX/ISRG,2023-05-11,-1,2.521126402186226,0.6754410373157036,0.024323525210678213,36.23579225019618,-0.0014032006883776765,0.5421276296309303,0.518,0.0153,0.008735774580552202,-0.004207391216904277,0.0008571562757415663,0.019503370685114874,0.36157799710862193,-0.34207462642350706,0.5115215981121367,0.030606031518793597,0.6111111111111112,0.3623401434754506,0.5496274175075446,0.078407763113052,0.10085747879792623,-3.8934541998041596,0.3635653210250009,13.867612229796428,-1.093455099767933,1.0567145247932352,10,0.9245283018867925,0,0,0,0
GOOGL/AAPL,2023-05-11,1,2.302012853021038,1.4237360038848395,0.04896196647616765,22.679222097182862,0.023359333875001966,0.6148461069423359,0.375,0.034,0.008735774580552202,0.1074882564406332,0.04689558389376902,0.018834718072963774,0.12192994208190466,-0.10309522400894089,0.7374509920253354,-0.12260488508299949,0.9603174603174603,0.5631334676926477,1.3500651095298966,0.07012994437884607,0.1708794629730933,-1.8224918951917253,0.41041227764776284,13.867612229796428,-1.093455099767933,0.9354808027309104,10,0.8490566037735849,0,0,0,0
TXN/KLAC,2023-05-11,-1,2.3038369864854924,-0.38711889659340226,0.033296079813468195,11.818196948762028,-0.006944313237276028,0.6625110085834447,0.451,0.0164,0.008735774580552202,0.0006827039455403749,0.03504051485909887,-0.01365468151646887,0.19237849157352027,-0.20603317308998914,0.8115926010137718,-0.14908159243032715,1.0,0.25163897952647885,0.6150344440223952,0.07012994437884607,0.07602047347827612,-1.440382061671513,0.4683029276102115,13.867612229796428,-1.093455099767933,1.0042946820376144,10,0.8679245283018868,0,0,0,0
AMT/CCI,2023-05-12,1,2.354619620776212,0.3213822116159979,0.05934517839407407,67.00738897118856,0.007952942030610952,0.807525337204363,1.492,0.0145,0.008532180420504777,0.01783237779766278,-0.015392117588779897,-0.08710083138100622,-0.33985301891288255,0.25275218753187634,0.8606981749142946,-0.05317283770993153,1.0,0.15534213001994351,1.0150537762912903,0.060210531086354234,0.0834663492232337,0.27678857608142876,0.4944921992873329,13.544416520274085,-0.5656419689974612,1.0086448259223444,9,0.9622641509433962,0,0,0,0
NEE/D,2023-05-16,1,2.637267046729862,1.8761861050525657,0.03265985171414373,77.97135980682417,0.020070756672693525,0.7111193317536927,1.484,0.0296,0.008826121149949661,0.0034341869254950197,-0.06697197987330128,0.10501368654720356,-0.4194134238802971,0.5244271104275007,0.6422420573446503,0.06887727440904234,0.7380952380952381,0.11703834050562373,0.9952685505727105,0.029485406483964964,-0.03422716854718155,-1.5291326084844694,0.46588924152724714,14.011032962456538,1.9138272884527616,1.1186320007790989,11,0.9622641509433962,0,0,1,0
COF/PNC,2023-05-16,1,2.058006160420364,1.7839059162963142,0.02920254376746238,22.13625308952535,0.015484975884119389,0.7736074197381891,0.804,0.0222,0.008826121149949661,0.02844814938637441,-0.036169265414474516,-0.22385370080543687,-0.3036411792668332,0.07978747846139633,0.7376542584158934,0.03595316132229576,0.9047619047619048,0.2557908799455634,0.889165357844002,0.0727353187012929,0.05923559520285193,-0.914065770246766,0.5879606980345113,14.011032962456538,1.9138272884527616,1.0596229561690051,11,0.7924528301886793,0,0,0,0
TMO/HON,2023-05-17,-1,2.040565990226076,-0.3705584078117925,0.041119947615222495,35.31518027601514,-0.005408608052382434,0.5046524987615966,1.317,0.0374,0.009398016918659099,-0.022423441683470102,-0.0014784216872092415,-0.031090969431829762,0.030947064078926445,-0.06203803351075621,0.49462198775930527,0.010030511002291298,0.4603174603174603,0.22667648071738689,1.2043852948072826,0.07874461382012375,0.08566191047313088,-2.0756196467861234,0.4370665095496317,14.91888935036971,3.2002207212383595,1.1655411735485994,9,0.8301886792452831,0,0,0,0
AMZN/AAPL,2023-05-17,1,2.7627032470056436,0.7670774682565715,0.03815983696362762,37.8632243584959,0.009159731145796424,0.5589833514419268,0.419,0.0284,0.009398016918659099,0.047064359305830195,-0.0036430473180741885,0.041448984881136575,0.17700088331891006,-0.1355518984377735,0.67359895309501,-0.11461560165308315,0.7063492063492064,0.7820846089353919,1.511540650541978,0.06263018657802248,0.27878562768032156,-1.4947100144961036,0.4087317465657364,14.91888935036971,3.2002207212383595,1.189277832554663,9,0.9811320754716981,0,0,0,0
AMZN/SNPS,2023-05-17,1,2.374474843104714,0.34169090332857355,0.0550315649990317,41.63933518388286,0.00642684955274436,0.4507275753268653,0.336,0.0227,0.009398016918659099,0.047064359305830195,0.018630066729855344,0.041448984881136575,0.32031507168152107,-0.2788660868003845,0.6257911181300632,-0.17506354280319786,0.8015873015873016,0.7348871284434975,1.6137737007001343,0.06263018657802248,0.27878562768032156,-0.6920079601589288,0.47424767599733036,14.91888935036971,3.2002207212383595,1.189277832554663,9,0.9245283018867925,0,0,0,0
AMZN/INTU,2023-05-17,1,2.6286384220745598,0.3509889151367811,0.048581980854060784,45.13159275187966,0.007777730906073591,0.4472130559981366,0.482,0.0426,0.009398016918659099,0.047064359305830195,0.0007876661023615839,0.041448984881136575,0.19047903763925245,-0.14903005275811587,0.7484234126959831,-0.3012103566978465,0.8888888888888888,0.5090101792380756,1.0632521224063074,0.06263018657802248,0.27878562768032156,-0.4688948984809578,0.48287103840500856,14.91888935036971,3.2002207212383595,1.189277832554663,9,0.9622641509433962,0,0,0,0
MSFT/TMO,2023-05-17,1,2.176813609858299,-0.08803479519747492,0.08601932215755818,74.73153630931739,0.008663356620284963,0.27124239283292156,1.202,0.0183,0.009398016918659099,0.007580300725837041,-0.022423441683470102,0.19490477825246444,-0.031090969431829762,0.2259957476842942,0.6016300255115399,-0.3303876326786183,0.5238095238095238,0.9728028878025444,1.1891337521584624,0.08330913842770084,0.23694471039785947,0.46435960257180475,0.546699394834423,14.91888935036971,3.2002207212383595,1.1655411735485994,9,0.8867924528301887,0,0,0,0
BDX/ISRG,2023-05-18,-1,2.262811355949599,0.2578701070395555,0.029950053826691123,43.176481269008406,-0.0030303895575047746,0.5276194660989476,0.518,0.0153,0.009572181645835507,0.0006759702537948442,0.02845736805108512,-0.004152444583643167,0.32684008105105544,-0.3309925256346986,0.5248680315105327,0.0027514345884148694,0.6111111111111112,0.33738754945008664,0.542926814984689,0.0701980675135703,0.11471555381637222,-1.5337460844613695,0.39308337471096116,15.195367283530622,3.6810329513226048,0.9098852769660616,9,0.8867924528301887,0,0,0,0
GOOGL/AAPL,2023-05-18,1,2.4515525493039902,0.37245094732346384,0.05951243305480328,22.726293813751486,0.011299537707095322,0.5637610724745613,0.375,0.034,0.009572181645835507,0.052309333528000046,0.008836314799333778,0.053141650129021833,0.16546911477233106,-0.11232746464330923,0.741345500377297,-0.17758442790273565,0.9206349206349206,0.4991811607863866,1.3743834342897807,0.08414716509624258,0.24149742677968367,-1.0117939377643743,0.41314834209425183,15.195367283530622,3.6810329513226048,0.9514266245639021,9,0.9245283018867925,0,0,0,0
EOG/FANG,2023-05-19,1,2.103202403281722,0.7971049734414797,0.022800334152908965,13.63241259979002,0.004432117321790127,0.8628450261551626,1.063,0.0467,0.009529264980737957,0.037069303158135725,0.017194977789991128,0.00616206808071329,0.07805939340537194,-0.07189732532465865,0.9005663526309102,-0.03772132647574766,1.0,0.26923949757450283,0.9283568459121185,0.04018395955486679,0.02693454288654884,-1.6382392590887405,0.4524206190024579,15.127239189761605,6.346880340954689,1.0680634584051427,7,0.8679245283018868,1,1,1,1
INTU/CDNS,2023-05-22,1,2.042439759754919,1.14805131660425,0.02117890313598314,15.251237466780143,0.00812043766163877,0.7159484175742296,0.678,0.0253,0.009529532540625687,0.06340729766094899,0.045038327523092114,0.23312611743113631,0.38620743059827944,-0.15308131316714313,0.7437119747526625,-0.02776355717843293,0.9841269841269841,0.0167138847104556,1.2543142811379226,0.07174314967794312,0.033737085640683895,-2.4870690876791954,0.21232604031141875,15.127663927915854,6.43168146875651,1.1531378335219016,6,0.9056603773584906,1,0,1,0
COF/PNC,2023-05-23,1,2.734033902176614,0.03170545955469439,0.03603095286554067,29.016613067449235,0.012254441483306051,0.7740365390905449,0.804,0.0222,0.009730049510386888,0.11632825135472125,0.08500067848648118,-0.08354089834677758,-0.20932361707960023,0.12578271873282265,0.7316159062387382,0.04242063285180675,0.9047619047619048,0.39053404343978626,0.8955692302507707,0.047761029764344085,0.04410387148330153,-0.5947200339930468,0.5698995342582094,15.445974749297694,5.018142761358828,1.1871892428468402,6,0.9811320754716981,0,0,0,0
COF/C,2023-05-23,1,2.1569315276521075,0.9869244096562797,0.040673320265453325,13.902363142463612,0.02046996745625129,0.6905738310244437,0.796,0.0392,0.009730049510386888,0.11632825135472125,0.013817444639931953,-0.08354089834677758,-0.038291248191136606,-0.045249650155640975,0.7079354818966971,-0.017361650872253387,0.9206349206349206,0.2855417773886021,1.0357443756533147,0.047761029764344085,0.01628171468328843,-1.5239429933775572,0.4650209385711241,15.445974749297694,5.018142761358828,1.1871892428468402,6,0.9056603773584906,0,0,0,0
ED/SO,2023-05-23,-1,2.4901567861053526,-1.3529063675660482,0.010820735540255512,25.74797131994027,-0.005249124234057111,0.8649250148131836,0.542,0.0335,0.009730049510386888,-0.02752567617931767,0.003519810245092181,0.013467359230048714,0.007827598387882162,0.005639760842166552,0.8844782692797531,-0.019553254466569525,1.0,0.47769263127892114,1.0058121214318663,0.019054788283952975,0.04030144956874371,-3.467718590266614,0.2625248937912206,15.445974749297694,5.018142761358828,0.8943518324605565,6,0.9622641509433962,0,0,0,0
AMZN/INTU,2023-05-24,1,2.4988639057023985,0.37006062255647487,0.05700073795998574,49.73053841027302,0.0032098629123307634,0.3874388772087188,0.482,0.0426,0.009414775113930707,0.010764366587158847,-0.037608547552513194,0.08201396432384556,0.12063615624449842,-0.03862219192065286,0.722030300828234,-0.33459142361951527,0.8492063492063492,0.7300583230546532,0.9339682002223786,0.07457492324382922,0.27580142600849367,-0.29419186747585757,0.46208255867279185,14.94549216063627,3.847487099627326,1.1256011814683504,7,0.9433962264150944,0,0,0,0
NEE/D,2023-05-24,1,2.6130998266140995,0.18680694219140204,0.03609388603286522,86.39521963561468,0.004603417291701721,0.695510433878374,1.484,0.0296,0.009414775113930707,-0.01470820116754723,-0.0365484347788545,0.045048961533630916,-0.442316690558648,0.4873656520922789,0.6369778311536208,0.058532602724753136,0.7380952380952381,0.14504410148110758,0.9317799431411076,0.024305134947622323,-0.026226415007032156,-1.2120465314107105,0.4933227931389471,14.94549216063627,3.847487099627326,0.9155296365969057,7,0.9811320754716981,1,0,1,0
AMZN/AAPL,2023-05-24,1,2.2402775166035975,-0.1083521042332718,0.04763165148650632,39.29795241142824,-0.001052728490574749,0.5462389121353807,0.419,0.0284,0.009414775113930707,0.010764366587158847,-0.004934318038928964,0.08201396432384556,0.18890369271688012,-0.10688972839303457,0.6679749390350518,-0.12173602689967111,0.6666666666666666,0.7855308721608458,1.5182111113467902,0.07457492324382922,0.27580142600849367,-1.237505488424997,0.4151786511952529,14.94549216063627,3.847487099627326,1.0576078906101622,7,0.9245283018867925,0,0,0,0
BDX/ISRG,2023-05-25,-1,2.3744565326049667,-0.22561292114536124,0.03584248019150798,47.67524813318805,-0.005350472243563467,0.5347619491901608,0.518,0.0153,0.009170544617171593,-0.03973443516931052,-0.027469330958016513,-0.04851972359897694,0.32998834746005734,-0.3785080710590343,0.5227394193041783,0.012022529885982514,0.5873015873015873,0.3564997490504937,0.5415265493522509,0.05972323829579999,0.110574416514446,-0.19413041271354897,0.4250461777358328,14.55778826643484,2.3031606693227857,0.924943480817591,12,0.9245283018867925,0,0,0,0
GOOGL/AAPL,2023-05-25,1,2.079662770834879,-0.4235855870172811,0.06480082908673843,28.07323598463674,-0.0007589223656534416,0.5556765860700957,0.375,0.034,0.009170544617171593,0.005277977604822404,-0.011837530263818508,0.1529232493341679,0.21497696693031454,-0.06205371759614664,0.7361105942906603,-0.18043400822056455,0.8809523809523809,0.6492210873154444,1.424316897854542,0.10323760620383476,0.2132839069472331,-0.7661789040981906,0.44718696216672493,14.55778826643484,2.3031606693227857,0.9479350054998941,12,0.7924528301886793,0,0,1,0
